playid,down,time,home,team,players,touchdown,yards_togo,total_yds,turnovers,rushing_yds,passing_yds,kicking_xpa,kicking_xpmade,kicking_fga,kicking_fgm
1856,2,Q2 01:56,False,LA,"[J.Goff, S.Thompson, C.Kupp]",False,10,4,0,0,4,0,0,0,0
1880,3,Q2 01:13,False,LA,"[J.Goff, J.Elliott, C.Kupp]",False,6,0,0,0,0,0,0,0,0
1902,4,Q2 01:07,False,LA,[G.Zuerlein],False,6,0,0,0,0,0,0,1,1
1921,0,Q2 01:02,True,LA,[G.Zuerlein],False,0,0,0,0,0,0,0,0,0
1936,1,Q2 01:02,True,CAR,"[D.Fowler, C.Newton]",False,10,0,0,0,0,0,0,0,0
1959,0,,True,,[],False,0,0,0,0,0,0,0,0,0
1976,2,Q2 00:50,True,CAR,"[C.Littleton, C.McCaffrey, J.Johnson]",False,17,12,0,12,0,0,0,0,0
1997,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2014,3,Q2 00:42,True,CAR,"[T.Rapp, C.Newton, D.Moore]",False,5,10,0,0,10,0,0,0,0
2038,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2055,1,Q2 00:37,True,CAR,"[M.Peters, C.Newton, D.Moore]",False,10,11,0,0,11,0,0,0,0
2079,1,Q2 00:18,True,CAR,"[C.Newton, J.Johnson, G.Olsen]",False,10,6,0,0,6,0,0,0,0
2107,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2124,2,Q2 00:15,True,CAR,"[C.Newton, D.Moore, A.Donald, M.Christian]",False,4,15,0,0,15,0,0,0,0
2148,1,Q2 00:02,True,CAR,[C.Newton],False,10,0,0,0,0,0,0,0,0
2179,2,Q2 00:02,True,CAR,[J.Slye],False,10,0,0,0,0,0,0,1,1
2198,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2213,0,Q3 15:00,False,CAR,[J.Slye],False,0,0,0,0,0,0,0,0,0
2228,1,Q3 15:00,False,LA,"[B.Cooks, T.Boston, J.Goff]",False,10,24,0,0,24,0,0,0,0
2252,1,Q3 14:22,False,LA,"[B.Cooks, T.Boston, M.Addison, J.Goff]",False,10,15,0,0,15,0,0,0,0
2276,1,Q3 13:34,False,LA,"[T.Boston, T.Gurley]",False,10,25,0,25,0,0,0,0,0
2307,1,Q3 13:10,False,LA,[J.Goff],False,10,0,0,0,0,0,0,0,0
2334,2,Q3 13:04,False,LA,[G.Everett],False,10,0,0,0,0,0,0,0,0
2379,2,Q3 12:41,False,LA,"[J.Goff, R.Woods, D.Poe, L.Kuechly]",False,20,12,0,0,12,0,0,0,0
2413,3,Q3 12:03,False,LA,"[B.Cooks, J.Goff]",False,8,0,0,0,0,0,0,0,0
2447,4,Q3 11:56,False,LA,[G.Zuerlein],False,8,0,0,0,0,0,0,1,1
2466,0,Q3 11:53,True,LA,[G.Zuerlein],False,0,0,0,0,0,0,0,0,0
2494,1,Q3 11:53,True,CAR,"[D.Fowler, I.Thomas, C.Newton]",False,10,0,0,0,0,0,0,0,0
2524,2,Q3 11:49,True,CAR,"[C.Newton, B.Hager]",False,10,3,0,3,0,0,0,0,0
2556,3,Q3 11:07,True,CAR,"[C.Newton, J.Johnson, C.Samuel]",False,7,14,0,0,14,0,0,0,0
2586,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2606,1,Q3 10:43,True,CAR,"[C.Matthews, C.McCaffrey, J.Johnson]",False,10,1,0,1,0,0,0,0,0
2633,2,Q3 10:00,True,CAR,"[C.Newton, J.Wright, M.Christian]",False,9,14,0,0,14,0,0,0,0
2657,1,Q3 09:37,True,CAR,"[C.McCaffrey, M.Brockers]",False,10,6,0,6,0,0,0,0,0
2678,2,Q3 09:15,True,CAR,"[M.Peters, C.Newton, D.Moore, M.Christian]",False,4,14,0,0,14,0,0,0,0
2702,1,Q3 08:31,True,CAR,[C.McCaffrey],True,8,8,0,8,0,0,0,0,0
2728,0,Q3 08:28,True,CAR,[J.Slye],False,0,0,0,0,0,1,1,0,0
2744,0,Q3 08:28,False,CAR,[J.Slye],False,0,0,0,0,0,0,0,0,0
2759,1,Q3 08:28,False,LA,"[M.Brown, J.Carter]",False,10,7,0,7,0,0,0,0,0
2780,2,Q3 07:47,False,LA,"[M.Brown, E.Reid]",False,3,2,0,2,0,0,0,0,0
2801,3,Q3 07:25,False,LA,"[J.Goff, T.Higbee]",False,1,3,0,0,3,0,0,0,0
2830,1,Q3 06:56,False,LA,[D.Jackson],False,10,0,0,0,0,0,0,0,0
2863,1,Q3 06:49,False,LA,"[J.Goff, D.Jackson, R.Woods]",False,10,3,0,0,3,0,0,0,0
2898,2,Q3 06:31,False,LA,"[J.Goff, L.Kuechly, J.Reynolds]",False,7,0,0,0,0,0,0,0,0
2937,3,Q3 06:26,False,LA,[G.McCoy],False,7,0,0,0,0,0,0,0,0
2970,3,Q3 06:22,False,LA,"[J.Goff, J.Elliott, T.Boston, C.Kupp]",False,2,10,0,0,10,0,0,0,0
2994,0,,False,,[],False,0,0,0,0,0,0,0,0,0
3011,1,Q3 05:55,False,LA,"[M.Brown, K.Short]",False,10,4,0,4,0,0,0,0,0
3032,2,Q3 05:09,False,LA,"[J.Goff, R.Woods, B.Burns]",False,6,0,0,0,0,0,0,0,0
3054,3,Q3 05:02,False,LA,"[J.Goff, J.Elliott, C.Kupp]",False,6,8,0,0,8,0,0,0,0
3078,1,Q3 04:40,False,LA,"[J.Elliott, M.Brown, J.Bradberry]",False,10,10,0,10,0,0,0,0,0
3099,1,Q3 04:00,False,LA,"[M.Brown, J.Carter]",False,7,0,0,0,0,0,0,0,0
3120,2,Q3 03:16,False,LA,"[J.Goff, T.Higbee, E.Reid]",False,7,6,0,0,6,0,0,0,0
3144,3,Q3 02:54,False,LA,[M.Brown],True,1,1,0,1,0,0,0,0,0
3166,0,Q3 02:51,False,LA,[G.Zuerlein],False,0,0,0,0,0,1,1,0,0
3182,0,Q3 02:51,True,LA,"[N.Patrick, G.Zuerlein]",False,0,0,0,0,0,0,0,0,0
3197,1,Q3 02:51,True,CAR,"[C.Newton, D.Moore]",False,10,0,0,0,0,0,0,0,0
3231,2,Q3 02:47,True,CAR,"[C.Newton, C.McCaffrey, J.Johnson]",False,10,14,0,0,14,0,0,0,0
3265,1,Q3 02:13,True,CAR,[],False,10,0,0,0,0,0,0,0,0
3304,1,Q3 02:07,True,CAR,"[M.Peters, C.Newton, C.McCaffrey]",False,10,4,0,0,4,0,0,0,0
3333,2,Q3 01:38,True,CAR,"[N.Robey, C.Newton, C.Samuel]",False,6,16,0,0,16,0,0,0,0
3362,1,Q3 01:03,True,CAR,"[C.Littleton, C.McCaffrey, J.Johnson]",False,10,2,0,2,0,0,0,0,0
3383,2,Q3 00:25,True,CAR,"[C.Newton, G.Olsen]",False,8,0,0,0,0,0,0,0,0
3405,3,Q3 00:20,True,CAR,"[C.Newton, G.Olsen]",False,8,0,0,0,0,0,0,0,0
3427,4,Q3 00:16,True,CAR,[J.Slye],False,8,0,0,0,0,0,0,1,1
3452,0,Q3 00:11,False,CAR,[J.Slye],False,0,0,0,0,0,0,0,0,0
3467,1,Q3 00:11,False,LA,[E.Obada],False,10,0,0,0,0,0,0,0,0
3490,1,Q3 00:11,False,LA,"[J.Goff, A.Blythe, D.Poe]",False,5,0,0,0,0,0,0,0,0
3524,0,,False,,[],False,0,0,0,0,0,0,0,0,0
3541,2,Q4 15:00,False,LA,"[J.Goff, R.Gaulden, T.Higbee]",False,8,6,0,0,6,0,0,0,0
3570,3,Q4 14:18,False,LA,[R.Havenstein],False,2,0,0,0,0,0,0,0,0
3605,3,Q4 13:51,False,LA,"[B.Cooks, S.Thompson, J.Goff]",False,12,0,0,0,0,0,0,0,0
3627,4,Q4 13:45,False,LA,"[J.Hekker, R.Bonnafon, J.Carter]",False,12,0,0,0,0,0,0,0,0
3654,1,Q4 13:38,True,CAR,"[M.Christian, C.McCaffrey, B.Hager]",False,5,3,0,3,0,0,0,0,0
3675,2,Q4 13:15,True,CAR,[C.McCaffrey],True,2,2,0,2,0,0,0,0,0
3697,0,Q4 13:10,True,CAR,[J.Slye],False,0,0,0,0,0,1,1,0,0
3713,0,Q4 13:10,False,CAR,[J.Slye],False,0,0,0,0,0,0,0,0,0
3728,1,Q4 13:10,False,LA,"[J.Carter, B.Burns, T.Gurley]",False,10,6,0,6,0,0,0,0,0
3749,2,Q4 12:35,False,LA,"[R.Woods, E.Reid]",False,4,20,0,20,0,0,0,0,0
3770,1,Q4 12:09,False,LA,"[J.Goff, R.Woods, J.Bradberry]",False,10,0,1,0,0,0,0,0,0
3796,1,Q4 12:02,True,CAR,"[C.Newton, A.Donald]",False,10,0,0,0,0,0,0,0,0
3817,2,Q4 11:29,True,CAR,"[C.Newton, C.Littleton, C.McCaffrey]",False,10,4,0,0,4,0,0,0,0
3841,3,Q4 10:48,True,CAR,"[C.Newton, C.Samuel]",False,6,0,0,0,0,0,0,0,0
3872,4,Q4 10:43,True,CAR,"[J.Carter, J.Natson, M.Palardy]",False,6,0,0,0,0,0,0,0,0
3902,1,Q4 10:31,False,LA,"[T.Boston, T.Gurley, E.Reid]",False,10,17,0,17,0,0,0,0,0
3923,1,Q4 09:50,False,LA,"[L.Kuechly, T.Gurley]",False,10,7,0,7,0,0,0,0,0
3944,2,Q4 09:04,False,LA,"[S.Thompson, T.Gurley]",False,3,2,0,2,0,0,0,0,0
3965,3,Q4 08:21,False,LA,"[T.Boston, T.Gurley]",False,1,15,0,15,0,0,0,0,0
3991,1,Q4 08:02,False,LA,"[J.Goff, R.Woods, D.Jackson]",False,10,11,0,0,11,0,0,0,0
4020,1,Q4 07:21,False,LA,"[D.Henderson, K.Short]",False,5,0,0,0,0,0,0,0,0
4041,2,Q4 06:42,False,LA,"[J.Goff, T.Higbee]",True,5,5,0,0,5,0,0,0,0
4066,0,Q4 06:37,False,LA,[G.Zuerlein],False,0,0,0,0,0,1,1,0,0
4082,0,Q4 06:37,True,LA,[G.Zuerlein],False,0,0,0,0,0,0,0,0,0
4103,1,Q4 06:37,True,CAR,"[T.Rapp, C.Newton, D.Moore]",False,10,2,0,0,2,0,0,0,0
4127,2,Q4 06:15,True,CAR,"[T.Rapp, C.Newton, C.Littleton, C.McCaffrey]",False,8,9,0,0,9,0,0,0,0
4151,1,Q4 05:55,True,CAR,"[M.Peters, C.Newton, C.Littleton, G.Olsen]",False,10,0,1,0,0,0,0,0,0
4188,1,Q4 05:46,False,LA,"[J.Goff, R.Woods, J.Bradberry]",False,10,0,0,0,0,0,0,0,0
4210,2,Q4 05:39,False,LA,"[G.McCoy, T.Gurley]",False,10,5,0,5,0,0,0,0,0
4231,3,Q4 04:56,False,LA,"[J.Goff, R.Woods, L.Kuechly]",False,5,4,0,0,4,0,0,0,0
4255,4,Q4 04:10,False,LA,[G.Zuerlein],False,1,0,0,0,0,0,0,1,0
4275,1,Q4 04:06,True,CAR,"[C.Newton, C.McCaffrey]",False,10,0,0,0,0,0,0,0,0
4297,2,Q4 04:02,True,CAR,"[A.Talib, C.Newton, D.Moore]",False,10,0,0,0,0,0,0,0,0
4319,3,Q4 03:57,True,CAR,"[C.Newton, J.Johnson, G.Olsen]",False,10,13,0,0,13,0,0,0,0
4343,1,Q4 03:33,True,CAR,"[T.Rapp, C.Newton, C.Littleton, C.McCaffrey]",False,10,9,0,0,9,0,0,0,0
4367,2,Q4 03:12,True,CAR,"[C.Newton, C.Hogan]",False,1,0,0,0,0,0,0,0,0
4389,3,Q4 03:08,True,CAR,"[C.Littleton, C.McCaffrey]",False,1,23,0,23,0,0,0,0,0
4410,1,Q4 02:32,True,CAR,"[C.Newton, C.Littleton, C.McCaffrey]",False,10,5,0,0,5,0,0,0,0
4434,2,Q4 02:10,True,CAR,"[T.Rapp, C.McCaffrey]",False,5,18,0,18,0,0,0,0,0
4455,0,,True,,[],False,0,0,0,0,0,0,0,0,0
4472,1,Q4 02:00,True,CAR,[A.Armah],True,1,1,0,1,0,0,0,0,0
4496,0,Q4 01:58,True,CAR,[J.Slye],False,0,0,0,0,0,1,1,0,0
4512,0,Q4 01:58,False,CAR,[J.Slye],False,0,0,0,0,0,0,0,0,0
4527,1,Q4 01:57,False,LA,"[E.Obada, T.Gurley]",False,10,8,0,8,0,0,0,0,0
4548,2,Q4 01:51,False,LA,"[J.Bradberry, T.Gurley]",False,2,4,0,4,0,0,0,0,0
4573,1,Q4 01:06,False,LA,[J.Goff],False,10,-2,0,-2,0,0,0,0,0
4600,2,Q4 00:38,False,LA,[J.Goff],False,12,-1,0,-1,0,0,0,0,0
4621,0,,False,,[],False,0,0,0,0,0,0,0,0,0
4628,0,,False,,[],False,0,0,0,0,0,0,0,0,0
36,0,Q1 15:00,True,TEN,"[D.Hilliard, C.Santos, D.Jennings]",False,0,0,0,0,0,0,0,0,0
58,1,Q1 14:56,True,CLE,"[B.Mayfield, J.Brown, R.Higgins]",False,10,0,0,0,0,0,0,0,0
80,2,Q1 14:51,True,CLE,"[B.Mayfield, R.Evans, R.Higgins]",False,10,11,0,0,11,0,0,0,0
104,1,Q1 14:12,True,CLE,"[R.Evans, J.Landry]",False,10,10,0,10,0,0,0,0,0
125,1,Q1 13:41,True,CLE,"[R.Evans, J.Brown, N.Chubb]",False,10,10,0,10,0,0,0,0,0
150,1,Q1 12:59,True,CLE,"[B.Mayfield, R.Evans, O.Beckham]",False,10,16,0,0,16,0,0,0,0
179,1,Q1 12:17,True,CLE,[G.Robinson],False,10,0,0,0,0,0,0,0,0
215,1,Q1 11:47,True,CLE,"[B.Mayfield, A.Jackson, O.Beckham]",False,25,2,0,0,2,0,0,0,0
239,2,Q1 11:04,True,CLE,"[B.Mayfield, R.Evans, R.Higgins]",False,23,35,0,0,35,0,0,0,0
263,1,Q1 10:18,True,CLE,[D.Hilliard],True,4,4,0,4,0,0,0,0,0
286,0,Q1 10:11,True,CLE,[A.Seibert],False,0,0,0,0,0,1,0,0,0
302,0,Q1 10:11,False,CLE,"[K.Hodge, P.Brown, D.Fluellen, A.Seibert, D.Jennings]",False,0,0,0,0,0,0,0,0,0
335,1,Q1 10:04,False,TEN,"[M.Mariota, D.Randall, J.Whitehead, De.Walker]",False,10,10,0,0,10,0,0,0,0
363,1,Q1 09:40,False,TEN,"[L.Ogunjobi, D.Henry]",False,10,0,0,0,0,0,0,0,0
398,2,Q1 08:59,False,TEN,"[M.Mariota, D.Randall, A.Brown]",False,10,47,0,0,47,0,0,0,0
422,1,Q1 08:09,False,TEN,"[M.Burnett, D.Henry]",False,10,-1,0,-1,0,0,0,0,0
443,0,,False,,[],False,0,0,0,0,0,0,0,0,0
460,2,Q1 07:24,False,TEN,"[M.Mariota, A.Brown, J.Schobert]",False,11,2,0,0,2,0,0,0,0
484,3,Q1 06:40,False,TEN,"[M.Mariota, D.Lewis]",False,9,0,0,0,0,0,0,0,0
506,4,Q1 06:36,False,TEN,[C.Santos],False,9,0,0,0,0,0,0,1,1
525,0,Q1 06:32,True,TEN,"[D.Hilliard, K.Vaccaro, C.Santos, D.Johnson]",False,0,0,0,0,0,0,0,0,0
558,1,Q1 06:27,True,CLE,"[B.Mayfield, M.Butler, O.Beckham]",False,10,8,0,0,8,0,0,0,0
582,2,Q1 05:42,True,CLE,[M.Butler],False,2,0,0,0,0,0,0,0,0
612,1,Q1 05:11,True,CLE,"[D.Jones, S.Finch, N.Chubb]",False,10,-3,0,-3,0,0,0,0,0
633,2,Q1 04:27,True,CLE,"[B.Mayfield, D.Njoku]",False,13,0,0,0,0,0,0,0,0
655,3,Q1 04:23,True,CLE,"[B.Mayfield, C.Wake]",False,13,0,0,0,0,0,0,0,0
691,4,Q1 03:43,True,CLE,[J.Gillan],False,28,0,0,0,0,0,0,0,0
710,1,Q1 03:29,False,TEN,"[L.Ogunjobi, D.Henry]",False,10,2,0,2,0,0,0,0,0
739,2,Q1 02:54,False,TEN,"[M.Mariota, D.Henry]",False,8,0,0,0,0,0,0,0,0
761,3,Q1 02:50,False,TEN,[J.Conklin],False,8,0,0,0,0,0,0,0,0
784,3,Q1 02:50,False,TEN,"[M.Mariota, T.Carrie]",False,13,5,0,5,0,0,0,0,0
821,4,Q1 02:26,False,TEN,[B.Kern],False,8,0,0,0,0,0,0,0,0
840,1,Q1 02:17,True,CLE,"[L.Ryan, N.Chubb]",False,10,3,0,3,0,0,0,0,0
861,2,Q1 01:35,True,CLE,"[B.Mayfield, D.Njoku, A.Jackson]",False,7,18,0,0,18,0,0,0,0
885,1,Q1 00:58,True,CLE,"[I.Mack, S.Finch, N.Chubb]",False,10,3,0,3,0,0,0,0,0
906,2,Q1 00:13,True,CLE,"[B.Mayfield, L.Ryan, O.Beckham]",False,7,4,0,0,4,0,0,0,0
930,0,,True,,[],False,0,0,0,0,0,0,0,0,0
947,3,Q2 15:00,True,CLE,"[B.Mayfield, D.Hilliard]",False,3,0,0,0,0,0,0,0,0
969,4,Q2 14:57,True,CLE,"[A.Humphries, J.Gillan]",False,3,0,0,0,0,0,0,0,0
988,1,Q2 14:49,False,TEN,"[D.Lewis, D.Randall]",False,10,6,0,6,0,0,0,0,0
1009,2,Q2 14:11,False,TEN,[M.Garrett],False,4,0,0,0,0,0,0,0,0
1041,1,Q2 13:46,False,TEN,"[J.Smith, J.Schobert]",False,10,10,0,10,0,0,0,0,0
1062,1,Q2 13:20,False,TEN,"[M.Mariota, C.Davis, M.Burnett]",False,10,0,0,0,0,0,0,0,0
1088,2,Q2 13:15,False,TEN,"[M.Mariota, De.Walker, D.Randall]",False,10,0,0,0,0,0,0,0,0
1110,3,Q2 13:11,False,TEN,[D.Ward],False,10,0,0,0,0,0,0,0,0
1143,1,Q2 13:05,False,TEN,"[D.Lewis, M.Garrett, J.Schobert]",False,10,1,0,1,0,0,0,0,0
1164,2,Q2 12:25,False,TEN,"[M.Mariota, G.Williams, De.Walker]",False,9,16,0,0,16,0,0,0,0
1188,1,Q2 11:44,False,TEN,"[D.Henry, J.Schobert]",False,10,2,0,2,0,0,0,0,0
1209,2,Q2 11:08,False,TEN,[S.Richardson],False,8,0,0,0,0,0,0,0,0
1242,1,Q2 11:01,False,TEN,"[M.Burnett, D.Henry]",False,10,6,0,6,0,0,0,0,0
1263,2,Q2 10:22,False,TEN,"[M.Mariota, A.Brown]",False,4,0,0,0,0,0,0,0,0
1285,3,Q2 10:18,False,TEN,[S.Richardson],False,4,0,0,0,0,0,0,0,0
1320,1,Q2 10:18,False,TEN,"[M.Burnett, D.Henry, O.Vernon]",False,6,5,0,5,0,0,0,0,0
1342,2,Q2 09:42,False,TEN,[D.Henry],True,1,1,0,1,0,0,0,0,0
1364,0,Q2 09:39,False,TEN,[C.Santos],False,0,0,0,0,0,1,1,0,0
1380,0,Q2 09:39,True,TEN,"[D.Hilliard, W.Woodyard, C.Santos]",False,0,0,0,0,0,0,0,0,0
1402,1,Q2 09:34,True,CLE,"[K.Byard, N.Chubb]",False,10,9,0,9,0,0,0,0,0
1423,2,Q2 08:51,True,CLE,"[B.Mayfield, D.Harris, J.Brown]",False,1,0,0,0,0,0,0,0,0
1457,3,Q2 08:43,True,CLE,"[B.Mayfield, J.Landry, L.Ryan]",False,1,0,0,0,0,0,0,0,0
1479,4,Q2 08:34,True,CLE,"[A.Humphries, J.Gillan]",False,1,0,0,0,0,0,0,0,0
1498,1,Q2 08:27,False,TEN,"[D.Henry, C.Kirksey]",False,10,18,0,18,0,0,0,0,0
1519,1,Q2 07:50,False,TEN,"[M.Mariota, D.Ward, M.Pruitt]",False,10,0,0,0,0,0,0,0,0
1547,2,Q2 07:44,False,TEN,"[M.Mariota, T.Mitchell, J.Smith]",False,10,7,0,0,7,0,0,0,0
1571,3,Q2 07:06,False,TEN,"[M.Mariota, A.Humphries]",False,3,5,0,0,5,0,0,0,0
1600,1,Q2 06:37,False,TEN,"[S.Richardson, D.Henry]",False,10,8,0,8,0,0,0,0,0
1621,2,Q2 05:57,False,TEN,"[M.Mariota, M.Burnett]",False,2,0,0,0,0,0,0,0,0
1640,3,Q2 05:18,False,TEN,"[M.Mariota, C.Davis]",False,11,0,0,0,0,0,0,0,0
1662,4,Q2 05:13,False,TEN,"[D.Hilliard, K.Correa, B.Kern]",False,11,0,0,0,0,0,0,0,0
1687,1,Q2 05:03,True,CLE,"[G.Robinson, H.Landry, N.Chubb]",False,10,2,0,2,0,0,0,0,0
1719,2,Q2 04:31,True,CLE,"[B.Mayfield, W.Woodyard, J.Landry]",False,23,10,0,0,10,0,0,0,0
1743,3,Q2 03:45,True,CLE,"[B.Mayfield, D.Njoku]",False,13,0,0,0,0,0,0,0,0
1765,4,Q2 03:38,True,CLE,"[A.Humphries, J.Gillan]",False,13,0,0,0,0,0,0,0,0
1784,1,Q2 03:30,False,TEN,"[D.Henry, C.Kirksey]",False,10,-1,0,-1,0,0,0,0,0
1805,2,Q2 02:51,False,TEN,"[M.Mariota, M.Garrett]",False,11,0,0,0,0,0,0,0,0
1835,3,Q2 02:24,False,TEN,"[M.Mariota, D.Lewis, S.Richardson]",False,18,7,0,0,7,0,0,0,0
1859,0,,False,,[],False,0,0,0,0,0,0,0,0,0
1876,4,Q2 02:00,False,TEN,[B.Kern],False,11,0,0,0,0,0,0,0,0
1895,1,Q2 01:47,True,CLE,[C.Hubbard],False,10,0,0,0,0,0,0,0,0
1927,1,Q2 01:47,True,CLE,"[B.Mayfield, C.Wake]",False,11,0,0,0,0,0,0,0,0
1945,0,Q2 01:42,False,CLE,"[S.Redwine, A.Jackson, J.Gillan]",False,0,0,0,0,0,0,0,0,0
1970,1,Q2 01:36,False,TEN,"[M.Mariota, M.Burnett, De.Walker]",False,10,11,0,0,11,0,0,0,0
2007,1,Q2 01:15,False,TEN,"[M.Mariota, T.Mitchell, T.Sharpe]",False,10,0,0,0,0,0,0,0,0
2033,2,Q2 01:13,False,TEN,"[M.Mariota, C.Davis, S.Richardson]",False,10,0,0,0,0,0,0,0,0
2061,3,Q2 01:09,False,TEN,"[M.Mariota, T.Sharpe]",False,10,0,0,0,0,0,0,0,0
2083,4,Q2 01:04,False,TEN,"[J.Landry, B.Kern]",False,10,0,0,0,0,0,0,0,0
2102,1,Q2 00:57,True,CLE,"[B.Mayfield, L.Ryan, D.Ratley]",False,10,7,0,0,7,0,0,0,0
2126,2,Q2 00:36,True,CLE,"[B.Mayfield, L.Ryan, D.Hilliard]",False,3,14,0,0,14,0,0,0,0
2150,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2167,1,Q2 00:30,True,CLE,"[B.Mayfield, A.Jackson, O.Beckham]",False,10,24,0,0,24,0,0,0,0
2196,1,Q2 00:21,True,CLE,[O.Beckham],False,10,0,0,0,0,0,0,0,0
2231,1,Q2 00:15,True,CLE,"[B.Mayfield, L.Ryan]",False,20,0,0,0,0,0,0,0,0
2253,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2303,2,Q2 00:10,True,CLE,"[B.Mayfield, O.Beckham]",False,28,0,0,0,0,0,0,0,0
2338,3,Q2 00:07,True,CLE,"[B.Mayfield, O.Beckham, M.Butler]",False,28,5,0,0,5,0,0,0,0
2362,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2379,0,Q3 15:00,False,CLE,"[A.Seibert, M.Jefferson, D.Jennings]",False,0,0,0,0,0,0,0,0,0
2401,1,Q3 14:55,False,TEN,"[M.Mariota, M.Burnett, A.Brown, J.Whitehead]",False,10,51,0,0,51,0,0,0,0
2425,1,Q3 14:10,False,TEN,"[M.Mariota, L.Ogunjobi]",False,10,0,0,0,0,0,0,0,0
2444,2,Q3 13:24,False,TEN,"[J.Schobert, D.Henry, C.Kirksey]",False,20,2,0,2,0,0,0,0,0
2465,3,Q3 12:44,False,TEN,"[M.Mariota, D.Lewis, C.Kirksey, O.Vernon]",False,18,1,0,0,1,0,0,0,0
2489,4,Q3 11:58,False,TEN,[C.Santos],False,17,0,0,0,0,0,0,1,1
2508,0,Q3 11:53,True,TEN,[C.Santos],False,0,0,0,0,0,0,0,0,0
2523,1,Q3 11:53,True,CLE,"[B.Mayfield, O.Beckham, K.Vaccaro]",False,10,12,0,0,12,0,0,0,0
2547,1,Q3 11:23,True,CLE,"[H.Landry, N.Chubb]",False,10,15,0,15,0,0,0,0,0
2568,1,Q3 10:46,True,CLE,"[D.Jones, N.Chubb]",False,10,3,0,3,0,0,0,0,0
2589,2,Q3 10:14,True,CLE,[C.Hubbard],False,7,0,0,0,0,0,0,0,0
2621,2,Q3 09:47,True,CLE,"[B.Mayfield, K.Vaccaro, N.Chubb]",False,17,-1,0,0,-1,0,0,0,0
2645,3,Q3 09:10,True,CLE,"[B.Mayfield, K.Vaccaro, D.Johnson, J.Casey]",False,18,11,0,0,11,0,0,0,0
2669,4,Q3 08:29,True,CLE,"[A.Humphries, J.Gillan]",False,7,0,0,0,0,0,0,0,0
2688,1,Q3 08:23,False,TEN,"[S.Richardson, D.Henry]",False,10,2,0,2,0,0,0,0,0
2713,2,Q3 07:43,False,TEN,"[M.Mariota, M.Garrett]",False,8,6,0,6,0,0,0,0,0
2734,3,Q3 07:00,False,TEN,"[M.Mariota, D.Lewis, C.Kirksey]",False,2,-2,0,0,-2,0,0,0,0
2758,4,Q3 06:13,False,TEN,[],False,4,0,0,0,0,0,0,0,0
2791,4,Q3 05:58,False,TEN,"[G.Williams, B.Kern]",False,9,0,0,0,0,0,0,0,0
2820,1,Q3 05:52,True,CLE,[J.McCray],False,10,0,0,0,0,0,0,0,0
2853,1,Q3 05:52,True,CLE,[D.Harris],False,15,0,0,0,0,0,0,0,0
2890,1,Q3 05:25,True,CLE,"[K.Correa, D.Jones, N.Chubb]",False,25,2,0,2,0,0,0,0,0
2911,2,Q3 04:49,True,CLE,"[B.Mayfield, L.Ryan, D.Njoku]",False,23,7,0,0,7,0,0,0,0
2935,3,Q3 04:12,True,CLE,"[B.Mayfield, J.Landry, K.Vaccaro]",False,16,23,0,0,23,0,0,0,0
2964,1,Q3 03:32,True,CLE,"[B.Mayfield, A.Johnson, N.Chubb]",False,10,7,0,0,7,0,0,0,0
2988,2,Q3 02:58,True,CLE,"[B.Mayfield, J.Landry, L.Ryan]",False,3,34,0,0,34,0,0,0,0
3012,1,Q3 02:13,True,CLE,"[B.Mayfield, D.Njoku]",True,3,3,0,0,3,0,0,0,0
3037,0,Q3 02:10,True,CLE,[A.Seibert],False,0,0,0,0,0,1,1,0,0
3053,0,Q3 02:10,False,CLE,[A.Seibert],False,0,0,0,0,0,0,0,0,0
3074,1,Q3 02:10,False,TEN,"[M.Mariota, D.Henry]",True,10,75,0,0,75,0,0,0,0
3105,0,Q3 01:57,False,TEN,[C.Santos],False,0,0,0,0,0,1,1,0,0
3127,0,Q3 01:57,True,TEN,[C.Santos],False,0,0,0,0,0,0,0,0,0
3142,1,Q3 01:57,True,CLE,"[K.Vaccaro, N.Chubb]",False,10,8,0,8,0,0,0,0,0
3163,2,Q3 01:30,True,CLE,"[B.Mayfield, K.Vaccaro, N.Chubb]",False,2,4,0,0,4,0,0,0,0
3187,1,Q3 00:58,True,CLE,"[S.Finch, N.Chubb]",False,10,2,0,2,0,0,0,0,0
3208,2,Q3 00:24,True,CLE,"[B.Mayfield, D.Ratley, K.Byard]",False,8,10,0,0,10,0,0,0,0
3232,0,,True,,[],False,0,0,0,0,0,0,0,0,0
3249,1,Q4 15:00,True,CLE,[D.Harris],False,10,0,0,0,0,0,0,0,0
3282,1,Q4 14:54,True,CLE,"[J.Brown, N.Chubb]",False,20,6,0,6,0,0,0,0,0
3303,2,Q4 14:21,True,CLE,"[B.Mayfield, O.Beckham, J.Tretter, K.Byard]",False,14,0,1,0,0,0,0,0,0
3336,1,Q4 14:11,False,TEN,"[D.Henry, J.Schobert]",False,10,4,0,4,0,0,0,0,0
